tunecache	0.7.0	cpu_arch=x86_64,gpu_arch=sm_35,cuda_version=5050	# Last updated Tue Jun  9 10:01:28 2015

volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	comment
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Dslash	64	1	1	5184	1	1	0	# 76.81 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:16:02 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay,DslashCloverTwist	32	1	1	10368	1	1	0	# 73.86 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:16:03 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay,dagger,DslashCloverTwist	64	1	1	5184	1	1	0	# 74.41 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:15:42 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,dagger,Dslash	128	1	1	2592	1	1	6145	# 62.21 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:15:41 2015
24x48x48x6	N4quda25xpyHeavyQuarkResidualNormI7double37double2S2_EE	vol=331776,stride=331776,precision=8,TwistFlavour=-1	192	1	1	27	1	1	4608	# 36.20 Gflop/s, 173.77 GB/s, tuned Sun Mar  1 23:18:44 2015
24x48x48x6	N4quda3DotId6float26float4EE	vol=331776,stride=331776,precision=4,TwistFlavour=-1	224	1	1	112	1	1	1792	# 43.85 Gflop/s, 175.41 GB/s, tuned Sun Mar  1 23:17:19 2015
24x48x48x6	N4quda3xpyI7double2S1_EE	vol=331776,stride=331776,precision=8,TwistFlavour=-1	544	1	1	249	1	1	0	# 7.38 Gflop/s, 177.17 GB/s, tuned Sun Mar  1 23:19:33 2015
24x48x48x6	N4quda4axpyI6float26float4EE	vol=331776,stride=331776,precision=4,TwistFlavour=-1	576	1	1	250	1	1	0	# 29.79 Gflop/s, 178.77 GB/s, tuned Sun Mar  1 23:19:48 2015
24x48x48x6	N4quda4axpyI7double2S1_EE	vol=331776,stride=331776,precision=4,TwistFlavour=-1,vol=331776,stride=331776,precision=8,TwistFlavour=-1	256	1	1	14	1	1	0	# 17.07 Gflop/s, 102.41 GB/s, tuned Sun Mar  1 23:19:03 2015
24x48x48x6	N4quda4xpayI6float26float4EE	vol=331776,stride=331776,precision=4,TwistFlavour=-1	544	1	1	251	1	1	0	# 29.78 Gflop/s, 178.67 GB/s, tuned Sun Mar  1 23:20:04 2015
24x48x48x6	N4quda5Norm2Id7double2S1_EE	vol=331776,stride=331776,precision=8,TwistFlavour=-1	256	1	1	96	1	1	2048	# 41.80 Gflop/s, 167.21 GB/s, tuned Sun Mar  1 23:16:01 2015
24x48x48x6	N4quda8axpyZpbxI7double2S1_EE	vol=331776,stride=331776,precision=4,TwistFlavour=-1,vol=331776,stride=331776,precision=8,TwistFlavour=-1	32	1	1	126	1	1	0	# 47.04 Gflop/s, 117.60 GB/s, tuned Sun Mar  1 23:18:06 2015
24x48x48x6	N4quda8xmyNorm2Id7double2S1_EE	vol=331776,stride=331776,precision=8,TwistFlavour=-1	192	1	1	112	1	1	1536	# 21.46 Gflop/s, 171.69 GB/s, tuned Sun Mar  1 23:16:35 2015
